wage_eur,age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
21000.0,30.0,184.0,77.0,b'Brazil',73.0,73.0,69.0,79.0,55.0,68.0,65.0,75.0,64.0,66.0,62.0,71.0,80.0,80.0,74.0,67.0,73.0,33.0,25.0,6.0,15.0,15.0,10.0,6.0
12000.0,26.0,183.0,71.0,b'Argentina',73.0,73.0,70.0,68.0,59.0,72.0,63.0,76.0,81.0,65.0,70.0,77.0,80.0,74.0,80.0,73.0,72.0,70.0,64.0,8.0,14.0,16.0,7.0,13.0
8000.0,28.0,181.0,82.0,b'Finland',73.0,73.0,68.0,72.0,59.0,74.0,67.0,72.0,72.0,66.0,68.0,76.0,73.0,71.0,73.0,67.0,72.0,50.0,45.0,7.0,13.0,8.0,15.0,10.0
21000.0,25.0,172.0,68.0,b'Spain',73.0,78.0,74.0,51.0,57.0,70.0,34.0,71.0,58.0,44.0,59.0,69.0,77.0,76.0,74.0,68.0,74.0,73.0,67.0,9.0,14.0,6.0,11.0,11.0
48000.0,23.0,178.0,64.0,b'England',73.0,77.0,43.0,37.0,64.0,75.0,49.0,63.0,50.0,54.0,66.0,68.0,65.0,64.0,74.0,64.0,71.0,74.0,78.0,9.0,14.0,8.0,10.0,11.0
29000.0,26.0,187.0,78.0,b'Kosovo',73.0,76.0,73.0,39.0,62.0,69.0,47.0,71.0,62.0,58.0,67.0,69.0,71.0,69.0,68.0,71.0,61.0,73.0,72.0,8.0,12.0,10.0,10.0,8.0
12000.0,26.0,173.0,70.0,b'Argentina',73.0,76.0,69.0,57.0,61.0,70.0,45.0,75.0,50.0,35.0,67.0,71.0,77.0,76.0,80.0,71.0,77.0,71.0,67.0,13.0,8.0,9.0,8.0,8.0
33000.0,25.0,182.0,75.0,b'Ukraine',73.0,76.0,71.0,71.0,59.0,74.0,76.0,73.0,75.0,67.0,68.0,75.0,76.0,75.0,74.0,68.0,76.0,59.0,55.0,15.0,12.0,6.0,9.0,11.0
14000.0,23.0,180.0,77.0,b'Venezuela',73.0,77.0,18.0,19.0,17.0,25.0,15.0,14.0,22.0,18.0,29.0,25.0,51.0,54.0,69.0,67.0,65.0,16.0,21.0,70.0,69.0,69.0,74.0,76.0
8000.0,25.0,171.0,66.0,b'Venezuela',73.0,76.0,65.0,67.0,58.0,65.0,52.0,74.0,72.0,38.0,50.0,74.0,91.0,92.0,93.0,73.0,91.0,22.0,20.0,7.0,7.0,13.0,9.0,12.0
20000.0,29.0,187.0,80.0,b'Spain',73.0,73.0,29.0,25.0,78.0,73.0,37.0,52.0,42.0,36.0,60.0,61.0,55.0,58.0,33.0,65.0,52.0,74.0,70.0,10.0,15.0,15.0,15.0,14.0
47000.0,22.0,180.0,75.0,b'Wales',73.0,80.0,64.0,70.0,65.0,73.0,59.0,75.0,57.0,42.0,65.0,77.0,75.0,75.0,77.0,67.0,74.0,39.0,27.0,12.0,8.0,13.0,9.0,13.0
46000.0,29.0,166.0,60.0,b'Uruguay',73.0,73.0,63.0,50.0,76.0,75.0,48.0,69.0,63.0,67.0,75.0,75.0,55.0,67.0,66.0,75.0,83.0,67.0,66.0,7.0,11.0,12.0,15.0,14.0
22000.0,22.0,185.0,77.0,b'Sweden',73.0,80.0,68.0,64.0,32.0,78.0,53.0,76.0,66.0,63.0,76.0,78.0,74.0,79.0,76.0,66.0,67.0,67.0,61.0,7.0,6.0,13.0,8.0,12.0
12000.0,24.0,186.0,82.0,b'Morocco',73.0,78.0,70.0,70.0,64.0,74.0,74.0,78.0,72.0,75.0,75.0,74.0,69.0,68.0,71.0,70.0,58.0,65.0,60.0,13.0,10.0,10.0,8.0,14.0
22000.0,29.0,188.0,86.0,b'Austria',73.0,73.0,69.0,71.0,66.0,66.0,69.0,78.0,67.0,56.0,62.0,73.0,74.0,78.0,65.0,74.0,67.0,51.0,58.0,11.0,11.0,10.0,10.0,16.0
950.0,27.0,166.0,60.0,b'South Africa',73.0,73.0,73.0,77.0,52.0,70.0,58.0,71.0,59.0,62.0,63.0,74.0,81.0,76.0,74.0,68.0,78.0,38.0,30.0,14.0,8.0,6.0,6.0,9.0
9000.0,22.0,186.0,82.0,b'Greece',73.0,80.0,58.0,76.0,73.0,60.0,63.0,72.0,65.0,44.0,54.0,72.0,74.0,76.0,70.0,67.0,70.0,42.0,37.0,13.0,11.0,10.0,13.0,14.0
38000.0,26.0,171.0,67.0,b'Brazil',73.0,76.0,74.0,32.0,50.0,75.0,28.0,75.0,64.0,66.0,64.0,73.0,76.0,69.0,78.0,75.0,84.0,71.0,68.0,7.0,10.0,8.0,7.0,7.0
33000.0,23.0,183.0,70.0,b'United States',73.0,80.0,66.0,40.0,55.0,61.0,45.0,74.0,39.0,39.0,55.0,70.0,86.0,88.0,77.0,69.0,69.0,72.0,69.0,12.0,9.0,15.0,14.0,9.0
13000.0,27.0,183.0,77.0,b'Portugal',73.0,73.0,76.0,72.0,45.0,76.0,67.0,75.0,78.0,81.0,75.0,77.0,68.0,64.0,73.0,71.0,76.0,56.0,48.0,5.0,12.0,8.0,11.0,10.0
750.0,25.0,181.0,76.0,b'Ukraine',73.0,80.0,66.0,28.0,72.0,73.0,37.0,60.0,37.0,23.0,62.0,62.0,73.0,75.0,71.0,69.0,69.0,77.0,75.0,10.0,10.0,5.0,9.0,11.0
7000.0,26.0,182.0,74.0,b'Brazil',73.0,74.0,68.0,68.0,53.0,70.0,45.0,81.0,59.0,49.0,64.0,78.0,81.0,81.0,80.0,68.0,66.0,47.0,50.0,8.0,14.0,9.0,13.0,14.0
16000.0,24.0,168.0,64.0,b'Argentina',73.0,79.0,65.0,63.0,40.0,71.0,60.0,76.0,53.0,66.0,70.0,78.0,81.0,76.0,88.0,63.0,86.0,58.0,50.0,14.0,9.0,12.0,14.0,13.0
10000.0,25.0,178.0,71.0,b'Spain',73.0,76.0,67.0,75.0,32.0,70.0,49.0,82.0,71.0,73.0,64.0,78.0,80.0,80.0,83.0,70.0,67.0,33.0,31.0,11.0,7.0,9.0,11.0,6.0
25000.0,26.0,188.0,75.0,b'Uruguay',73.0,75.0,69.0,70.0,74.0,69.0,69.0,78.0,76.0,75.0,68.0,81.0,67.0,72.0,72.0,71.0,56.0,36.0,32.0,7.0,15.0,10.0,10.0,12.0
16000.0,31.0,175.0,68.0,b'Spain',73.0,73.0,68.0,75.0,50.0,71.0,59.0,77.0,66.0,55.0,62.0,72.0,85.0,85.0,79.0,65.0,77.0,53.0,50.0,7.0,11.0,6.0,12.0,12.0
18000.0,23.0,191.0,72.0,b'England',73.0,80.0,54.0,25.0,73.0,62.0,26.0,57.0,28.0,22.0,53.0,63.0,61.0,66.0,36.0,74.0,62.0,72.0,72.0,10.0,8.0,12.0,14.0,7.0
12000.0,30.0,185.0,78.0,b'Brazil',73.0,73.0,49.0,79.0,68.0,65.0,67.0,75.0,67.0,56.0,50.0,76.0,67.0,64.0,65.0,76.0,59.0,24.0,21.0,11.0,10.0,12.0,11.0,13.0
28000.0,25.0,183.0,77.0,b'Mali',73.0,78.0,61.0,55.0,70.0,74.0,51.0,73.0,60.0,51.0,69.0,73.0,71.0,75.0,71.0,70.0,70.0,72.0,70.0,9.0,12.0,14.0,8.0,6.0
9000.0,26.0,179.0,68.0,b'Mali',73.0,76.0,66.0,43.0,62.0,64.0,45.0,70.0,59.0,34.0,56.0,71.0,91.0,92.0,79.0,71.0,73.0,68.0,66.0,9.0,8.0,12.0,10.0,15.0
11000.0,29.0,188.0,81.0,b'Brazil',73.0,73.0,22.0,13.0,14.0,17.0,12.0,14.0,17.0,14.0,15.0,21.0,58.0,50.0,43.0,62.0,49.0,20.0,17.0,77.0,71.0,68.0,73.0,74.0
21000.0,29.0,188.0,83.0,b'Brazil',73.0,73.0,19.0,11.0,17.0,14.0,15.0,21.0,20.0,12.0,16.0,21.0,42.0,53.0,40.0,70.0,39.0,14.0,10.0,73.0,77.0,69.0,76.0,66.0
11000.0,29.0,190.0,88.0,b'Brazil',73.0,73.0,41.0,41.0,76.0,66.0,54.0,50.0,53.0,40.0,70.0,55.0,41.0,41.0,34.0,64.0,35.0,74.0,66.0,7.0,16.0,12.0,11.0,14.0
9000.0,21.0,185.0,81.0,b'Brazil',73.0,73.0,49.0,43.0,73.0,53.0,44.0,44.0,43.0,45.0,71.0,63.0,69.0,77.0,64.0,73.0,43.0,76.0,74.0,11.0,8.0,10.0,10.0,9.0
30000.0,29.0,169.0,69.0,b'Brazil',73.0,73.0,62.0,59.0,25.0,77.0,64.0,70.0,62.0,52.0,72.0,71.0,73.0,77.0,71.0,74.0,61.0,70.0,68.0,9.0,15.0,11.0,13.0,16.0
26000.0,33.0,173.0,74.0,b'Brazil',73.0,73.0,70.0,43.0,55.0,71.0,34.0,71.0,43.0,39.0,66.0,68.0,77.0,73.0,71.0,71.0,75.0,74.0,73.0,12.0,11.0,6.0,15.0,8.0
20000.0,25.0,177.0,76.0,b'Brazil',73.0,73.0,68.0,40.0,58.0,65.0,40.0,66.0,65.0,45.0,66.0,69.0,84.0,72.0,79.0,77.0,75.0,73.0,71.0,11.0,14.0,11.0,14.0,15.0
20000.0,25.0,183.0,80.0,b'Brazil',73.0,73.0,56.0,52.0,58.0,74.0,42.0,62.0,44.0,60.0,72.0,64.0,65.0,61.0,65.0,71.0,58.0,72.0,68.0,12.0,9.0,9.0,7.0,16.0
16000.0,21.0,183.0,77.0,b'Brazil',73.0,73.0,74.0,57.0,71.0,75.0,55.0,74.0,81.0,76.0,73.0,75.0,71.0,65.0,75.0,78.0,59.0,29.0,21.0,9.0,8.0,8.0,7.0,12.0
26000.0,33.0,179.0,77.0,b'Brazil',73.0,73.0,38.0,32.0,73.0,69.0,33.0,58.0,41.0,35.0,63.0,66.0,59.0,64.0,51.0,68.0,64.0,75.0,74.0,10.0,10.0,12.0,14.0,12.0
27000.0,29.0,185.0,82.0,b'Brazil',73.0,73.0,69.0,53.0,65.0,74.0,53.0,62.0,66.0,71.0,69.0,71.0,58.0,61.0,59.0,66.0,46.0,72.0,65.0,10.0,9.0,13.0,9.0,9.0
11000.0,25.0,177.0,69.0,b'Brazil',73.0,73.0,72.0,40.0,59.0,68.0,49.0,61.0,64.0,40.0,53.0,57.0,79.0,77.0,69.0,67.0,74.0,68.0,73.0,10.0,15.0,9.0,9.0,12.0
14000.0,29.0,179.0,77.0,b'Brazil',73.0,73.0,67.0,41.0,67.0,72.0,52.0,56.0,61.0,71.0,71.0,61.0,71.0,72.0,66.0,66.0,66.0,73.0,72.0,10.0,9.0,13.0,7.0,8.0
11000.0,25.0,175.0,71.0,b'Brazil',73.0,73.0,76.0,45.0,69.0,74.0,55.0,61.0,61.0,62.0,71.0,72.0,63.0,68.0,75.0,71.0,76.0,77.0,75.0,14.0,8.0,7.0,8.0,7.0
17000.0,21.0,170.0,70.0,b'Brazil',73.0,73.0,63.0,69.0,58.0,80.0,55.0,71.0,77.0,68.0,78.0,78.0,69.0,58.0,68.0,71.0,74.0,64.0,59.0,15.0,6.0,9.0,12.0,10.0
19000.0,25.0,177.0,73.0,b'Brazil',73.0,73.0,77.0,46.0,75.0,69.0,42.0,53.0,43.0,68.0,63.0,76.0,72.0,60.0,64.0,71.0,72.0,66.0,76.0,7.0,8.0,10.0,12.0,7.0
15000.0,37.0,181.0,79.0,b'Brazil',73.0,73.0,62.0,47.0,74.0,68.0,51.0,58.0,49.0,43.0,71.0,72.0,66.0,67.0,61.0,72.0,61.0,77.0,67.0,13.0,8.0,13.0,6.0,12.0
22000.0,29.0,177.0,72.0,b'Brazil',73.0,73.0,75.0,65.0,58.0,77.0,66.0,77.0,70.0,62.0,74.0,75.0,71.0,72.0,83.0,73.0,73.0,56.0,48.0,8.0,15.0,11.0,7.0,15.0
15000.0,29.0,181.0,72.0,b'Brazil',73.0,73.0,72.0,69.0,56.0,70.0,56.0,74.0,62.0,75.0,65.0,73.0,75.0,72.0,77.0,67.0,69.0,35.0,33.0,10.0,7.0,13.0,13.0,7.0
20000.0,29.0,183.0,78.0,b'Brazil',73.0,73.0,55.0,46.0,61.0,72.0,49.0,61.0,59.0,45.0,71.0,67.0,60.0,61.0,65.0,71.0,59.0,72.0,68.0,15.0,15.0,18.0,8.0,7.0
30000.0,25.0,178.0,75.0,b'Brazil',73.0,73.0,38.0,76.0,73.0,69.0,69.0,68.0,42.0,37.0,42.0,67.0,64.0,64.0,60.0,78.0,60.0,23.0,19.0,10.0,12.0,13.0,6.0,14.0
9000.0,21.0,177.0,72.0,b'Brazil',73.0,73.0,43.0,57.0,71.0,77.0,63.0,58.0,63.0,54.0,75.0,60.0,72.0,71.0,79.0,64.0,74.0,71.0,63.0,11.0,13.0,16.0,8.0,10.0
19000.0,21.0,190.0,88.0,b'Brazil',73.0,73.0,51.0,75.0,68.0,67.0,75.0,74.0,62.0,45.0,47.0,72.0,80.0,77.0,78.0,72.0,66.0,23.0,18.0,7.0,6.0,9.0,7.0,11.0
12000.0,21.0,179.0,77.0,b'Brazil',73.0,73.0,69.0,75.0,81.0,71.0,70.0,61.0,61.0,46.0,70.0,72.0,48.0,53.0,50.0,73.0,60.0,38.0,29.0,13.0,14.0,9.0,9.0,7.0
8000.0,21.0,182.0,73.0,b'Brazil',73.0,73.0,61.0,59.0,72.0,73.0,41.0,71.0,42.0,43.0,71.0,66.0,59.0,50.0,62.0,73.0,64.0,75.0,74.0,11.0,10.0,9.0,8.0,9.0
31000.0,33.0,175.0,75.0,b'Brazil',73.0,73.0,61.0,66.0,33.0,76.0,45.0,78.0,63.0,66.0,70.0,75.0,81.0,77.0,61.0,73.0,75.0,47.0,39.0,10.0,8.0,9.0,14.0,8.0
15000.0,25.0,169.0,67.0,b'Brazil',73.0,73.0,77.0,70.0,55.0,69.0,61.0,76.0,53.0,54.0,61.0,71.0,77.0,80.0,73.0,68.0,80.0,42.0,43.0,11.0,10.0,12.0,10.0,8.0
22000.0,25.0,169.0,66.0,b'Brazil',73.0,73.0,71.0,64.0,42.0,75.0,74.0,75.0,73.0,69.0,60.0,74.0,82.0,72.0,88.0,80.0,85.0,24.0,33.0,11.0,9.0,7.0,7.0,9.0
19000.0,25.0,175.0,75.0,b'Brazil',73.0,73.0,75.0,72.0,77.0,73.0,61.0,75.0,79.0,76.0,64.0,75.0,72.0,67.0,71.0,70.0,75.0,24.0,22.0,18.0,16.0,13.0,15.0,15.0
11000.0,25.0,183.0,79.0,b'Brazil',73.0,73.0,73.0,62.0,61.0,75.0,72.0,74.0,71.0,72.0,61.0,75.0,73.0,65.0,66.0,82.0,62.0,31.0,32.0,12.0,16.0,7.0,15.0,9.0
32000.0,29.0,175.0,73.0,b'Brazil',73.0,73.0,71.0,65.0,72.0,79.0,62.0,75.0,45.0,48.0,45.0,71.0,78.0,81.0,71.0,71.0,82.0,12.0,11.0,8.0,9.0,15.0,16.0,8.0
20000.0,24.0,189.0,78.0,b'France',73.0,79.0,28.0,36.0,80.0,70.0,31.0,56.0,34.0,26.0,57.0,61.0,59.0,58.0,57.0,67.0,46.0,75.0,70.0,15.0,11.0,10.0,14.0,11.0
13000.0,28.0,178.0,77.0,b'Bosnia and Herzegovina',73.0,73.0,58.0,57.0,55.0,76.0,56.0,66.0,61.0,64.0,74.0,73.0,66.0,65.0,72.0,72.0,72.0,72.0,68.0,8.0,15.0,9.0,7.0,13.0
18000.0,27.0,189.0,85.0,b'Germany',73.0,73.0,28.0,30.0,73.0,73.0,21.0,58.0,22.0,20.0,65.0,68.0,50.0,72.0,56.0,70.0,66.0,75.0,67.0,15.0,14.0,5.0,13.0,7.0
43000.0,21.0,191.0,84.0,b'England',73.0,80.0,53.0,41.0,69.0,73.0,34.0,69.0,48.0,43.0,68.0,72.0,62.0,68.0,56.0,71.0,59.0,74.0,74.0,5.0,5.0,9.0,9.0,7.0
34000.0,24.0,183.0,76.0,b'Nigeria',73.0,78.0,62.0,67.0,56.0,76.0,58.0,77.0,68.0,59.0,71.0,76.0,82.0,85.0,85.0,69.0,77.0,70.0,68.0,14.0,13.0,11.0,5.0,7.0
14000.0,32.0,178.0,75.0,b'Slovenia',73.0,73.0,71.0,44.0,64.0,69.0,60.0,72.0,50.0,45.0,64.0,67.0,72.0,70.0,71.0,67.0,66.0,72.0,68.0,14.0,14.0,7.0,7.0,10.0
12000.0,23.0,180.0,78.0,b'France',73.0,77.0,66.0,43.0,70.0,71.0,46.0,65.0,69.0,39.0,60.0,69.0,77.0,80.0,72.0,74.0,76.0,73.0,73.0,7.0,8.0,14.0,14.0,11.0
24000.0,23.0,178.0,70.0,b'Northern Ireland',73.0,80.0,67.0,53.0,56.0,71.0,51.0,75.0,61.0,40.0,64.0,72.0,76.0,77.0,73.0,68.0,76.0,74.0,69.0,14.0,7.0,5.0,5.0,13.0
31000.0,22.0,184.0,75.0,b'England',73.0,82.0,68.0,67.0,50.0,77.0,57.0,75.0,71.0,39.0,75.0,75.0,73.0,74.0,72.0,71.0,71.0,64.0,62.0,11.0,13.0,8.0,10.0,14.0
16000.0,23.0,177.0,80.0,b'France',73.0,78.0,68.0,41.0,62.0,67.0,43.0,69.0,60.0,35.0,51.0,69.0,73.0,78.0,69.0,69.0,73.0,74.0,71.0,11.0,10.0,10.0,6.0,10.0
17000.0,21.0,170.0,62.0,b'Netherlands',73.0,79.0,69.0,66.0,34.0,64.0,62.0,74.0,74.0,54.0,53.0,72.0,94.0,92.0,93.0,69.0,82.0,21.0,23.0,7.0,14.0,13.0,11.0,11.0
20000.0,23.0,171.0,64.0,b'Spain',73.0,79.0,79.0,55.0,65.0,72.0,59.0,70.0,75.0,38.0,75.0,71.0,78.0,76.0,73.0,70.0,79.0,70.0,71.0,7.0,10.0,13.0,9.0,9.0
650.0,33.0,197.0,85.0,b'Ukraine',73.0,73.0,11.0,18.0,18.0,29.0,7.0,16.0,11.0,14.0,41.0,22.0,49.0,48.0,58.0,72.0,28.0,12.0,11.0,76.0,67.0,68.0,75.0,72.0
28000.0,23.0,185.0,80.0,b'Netherlands',73.0,80.0,64.0,57.0,69.0,72.0,55.0,63.0,60.0,34.0,63.0,67.0,75.0,79.0,72.0,65.0,62.0,74.0,74.0,11.0,8.0,8.0,7.0,11.0
18000.0,26.0,178.0,73.0,b'Uruguay',73.0,75.0,68.0,40.0,68.0,67.0,24.0,64.0,45.0,40.0,58.0,68.0,71.0,69.0,70.0,70.0,72.0,73.0,73.0,13.0,13.0,8.0,6.0,8.0
20000.0,26.0,173.0,71.0,b'Japan',73.0,73.0,62.0,73.0,60.0,69.0,65.0,74.0,61.0,39.0,47.0,71.0,91.0,89.0,91.0,76.0,79.0,22.0,20.0,15.0,7.0,6.0,9.0,14.0
6000.0,24.0,170.0,69.0,b'Argentina',73.0,80.0,70.0,48.0,53.0,66.0,45.0,76.0,51.0,38.0,60.0,71.0,75.0,72.0,72.0,63.0,74.0,73.0,74.0,14.0,12.0,8.0,11.0,13.0
20000.0,26.0,186.0,76.0,b'Brazil',73.0,75.0,67.0,30.0,67.0,67.0,53.0,67.0,47.0,32.0,56.0,70.0,68.0,74.0,63.0,73.0,68.0,73.0,74.0,15.0,12.0,13.0,14.0,12.0
11000.0,23.0,175.0,70.0,b'Argentina',73.0,81.0,72.0,68.0,60.0,71.0,58.0,74.0,63.0,32.0,64.0,71.0,79.0,77.0,74.0,65.0,69.0,70.0,63.0,12.0,13.0,8.0,5.0,10.0
12000.0,33.0,177.0,72.0,b'Japan',73.0,73.0,71.0,75.0,70.0,69.0,72.0,72.0,57.0,56.0,58.0,73.0,73.0,75.0,85.0,69.0,67.0,24.0,26.0,8.0,9.0,14.0,12.0,14.0
34000.0,23.0,173.0,77.0,b'Mexico',73.0,81.0,65.0,76.0,59.0,76.0,65.0,80.0,53.0,70.0,72.0,76.0,79.0,78.0,77.0,72.0,75.0,19.0,18.0,5.0,11.0,12.0,8.0,7.0
35000.0,27.0,178.0,76.0,b'Slovenia',73.0,74.0,69.0,68.0,61.0,76.0,69.0,72.0,72.0,72.0,74.0,75.0,68.0,71.0,74.0,71.0,74.0,60.0,53.0,14.0,6.0,13.0,11.0,5.0
6000.0,22.0,178.0,70.0,b'Brazil',73.0,82.0,65.0,67.0,50.0,68.0,68.0,78.0,74.0,65.0,67.0,76.0,80.0,78.0,84.0,69.0,76.0,32.0,33.0,13.0,12.0,11.0,9.0,9.0
6000.0,28.0,183.0,75.0,b'Japan',73.0,73.0,76.0,63.0,71.0,73.0,58.0,64.0,74.0,79.0,77.0,71.0,64.0,66.0,63.0,71.0,58.0,74.0,72.0,13.0,10.0,8.0,7.0,5.0
12000.0,22.0,175.0,66.0,b'France',73.0,78.0,71.0,40.0,53.0,71.0,38.0,71.0,63.0,33.0,66.0,71.0,75.0,72.0,82.0,68.0,81.0,71.0,72.0,6.0,12.0,14.0,11.0,8.0
9000.0,21.0,175.0,70.0,b'Brazil',73.0,73.0,71.0,48.0,59.0,67.0,64.0,66.0,58.0,60.0,51.0,69.0,74.0,71.0,79.0,71.0,77.0,73.0,72.0,14.0,11.0,11.0,11.0,11.0
8000.0,21.0,183.0,77.0,b'Brazil',73.0,73.0,59.0,35.0,74.0,67.0,40.0,40.0,58.0,49.0,65.0,63.0,77.0,72.0,68.0,70.0,41.0,78.0,79.0,19.0,10.0,11.0,11.0,10.0
6000.0,24.0,171.0,70.0,b'Argentina',73.0,76.0,66.0,36.0,48.0,69.0,46.0,70.0,52.0,35.0,67.0,67.0,80.0,81.0,72.0,66.0,77.0,73.0,70.0,7.0,14.0,15.0,10.0,9.0
650.0,22.0,166.0,71.0,b'Brazil',73.0,84.0,73.0,60.0,55.0,68.0,49.0,72.0,46.0,52.0,59.0,72.0,85.0,90.0,80.0,73.0,86.0,68.0,64.0,14.0,14.0,10.0,14.0,5.0
7000.0,25.0,181.0,70.0,b'Brazil',73.0,75.0,54.0,48.0,61.0,70.0,42.0,70.0,49.0,59.0,75.0,73.0,59.0,66.0,77.0,68.0,68.0,76.0,72.0,6.0,6.0,10.0,13.0,5.0
9000.0,22.0,188.0,73.0,b'Portugal',73.0,81.0,29.0,30.0,76.0,65.0,32.0,50.0,35.0,20.0,53.0,64.0,61.0,60.0,56.0,70.0,59.0,76.0,72.0,7.0,5.0,10.0,8.0,10.0
5000.0,21.0,187.0,81.0,b'Portugal',73.0,85.0,13.0,6.0,11.0,28.0,8.0,18.0,10.0,10.0,24.0,25.0,29.0,36.0,34.0,71.0,35.0,13.0,11.0,73.0,71.0,65.0,73.0,75.0
750.0,23.0,175.0,76.0,b'Brazil',73.0,79.0,57.0,59.0,56.0,76.0,56.0,71.0,67.0,71.0,76.0,73.0,70.0,70.0,65.0,74.0,76.0,67.0,64.0,12.0,11.0,11.0,9.0,12.0
19000.0,23.0,181.0,72.0,b'Slovakia',73.0,77.0,78.0,64.0,38.0,79.0,75.0,74.0,78.0,77.0,77.0,77.0,67.0,60.0,76.0,73.0,77.0,50.0,47.0,12.0,10.0,9.0,9.0,9.0
17000.0,24.0,169.0,61.0,b'Netherlands',73.0,80.0,74.0,63.0,53.0,73.0,66.0,68.0,73.0,73.0,75.0,73.0,71.0,67.0,77.0,73.0,86.0,67.0,66.0,12.0,7.0,7.0,9.0,10.0
14000.0,26.0,180.0,72.0,b'Brazil',73.0,74.0,69.0,75.0,56.0,66.0,64.0,77.0,70.0,57.0,49.0,72.0,84.0,86.0,79.0,66.0,71.0,22.0,19.0,12.0,13.0,7.0,12.0,9.0
29000.0,22.0,175.0,74.0,b'Russia',73.0,80.0,77.0,66.0,58.0,76.0,53.0,77.0,73.0,71.0,76.0,76.0,72.0,75.0,77.0,67.0,80.0,56.0,55.0,6.0,14.0,5.0,7.0,12.0
13000.0,31.0,166.0,56.0,b'Turkey',73.0,73.0,71.0,66.0,45.0,72.0,50.0,74.0,45.0,63.0,65.0,75.0,81.0,77.0,86.0,74.0,94.0,42.0,35.0,9.0,15.0,11.0,6.0,13.0
9000.0,31.0,180.0,77.0,b'Portugal',73.0,73.0,75.0,31.0,57.0,68.0,48.0,65.0,55.0,38.0,57.0,69.0,70.0,71.0,65.0,72.0,67.0,71.0,67.0,8.0,14.0,11.0,15.0,9.0
28000.0,22.0,186.0,79.0,b'Greece',73.0,79.0,57.0,26.0,70.0,77.0,26.0,46.0,31.0,29.0,62.0,66.0,63.0,67.0,66.0,72.0,51.0,79.0,73.0,14.0,9.0,11.0,6.0,7.0
16000.0,23.0,187.0,82.0,b'Belgium',73.0,80.0,32.0,31.0,73.0,70.0,24.0,53.0,41.0,35.0,70.0,65.0,62.0,50.0,42.0,69.0,58.0,75.0,74.0,12.0,10.0,8.0,7.0,7.0
23000.0,28.0,180.0,76.0,b'Montenegro',73.0,73.0,74.0,30.0,68.0,72.0,36.0,66.0,67.0,62.0,71.0,64.0,70.0,75.0,69.0,65.0,70.0,73.0,75.0,9.0,13.0,10.0,14.0,6.0
9000.0,26.0,174.0,70.0,b'Spain',73.0,76.0,65.0,42.0,55.0,63.0,29.0,68.0,55.0,45.0,50.0,61.0,78.0,83.0,80.0,65.0,75.0,73.0,70.0,9.0,10.0,6.0,7.0,13.0
28000.0,23.0,184.0,79.0,b'Germany',73.0,80.0,57.0,57.0,55.0,71.0,60.0,67.0,48.0,49.0,73.0,69.0,65.0,67.0,64.0,71.0,68.0,72.0,68.0,6.0,8.0,6.0,6.0,14.0
12000.0,31.0,177.0,73.0,b'Argentina',73.0,73.0,69.0,69.0,65.0,67.0,65.0,75.0,81.0,67.0,65.0,75.0,81.0,77.0,86.0,69.0,81.0,55.0,53.0,8.0,7.0,6.0,7.0,9.0
22000.0,25.0,187.0,85.0,b'Italy',73.0,78.0,34.0,30.0,68.0,66.0,36.0,49.0,41.0,34.0,52.0,62.0,52.0,52.0,48.0,69.0,65.0,80.0,75.0,8.0,8.0,7.0,14.0,6.0
19000.0,23.0,180.0,74.0,b'Germany',73.0,80.0,60.0,66.0,59.0,75.0,50.0,75.0,59.0,53.0,72.0,76.0,73.0,65.0,78.0,70.0,78.0,74.0,69.0,13.0,7.0,9.0,9.0,11.0
17000.0,23.0,172.0,70.0,b'France',73.0,81.0,60.0,58.0,60.0,75.0,48.0,73.0,57.0,39.0,73.0,74.0,78.0,79.0,83.0,73.0,84.0,71.0,67.0,12.0,15.0,14.0,10.0,9.0
20000.0,25.0,171.0,61.0,b'Spain',73.0,78.0,67.0,58.0,36.0,80.0,57.0,75.0,71.0,63.0,77.0,73.0,69.0,67.0,85.0,71.0,80.0,64.0,64.0,6.0,10.0,6.0,9.0,7.0
23000.0,23.0,173.0,67.0,b'Germany',73.0,80.0,57.0,38.0,29.0,80.0,45.0,75.0,60.0,48.0,76.0,80.0,65.0,52.0,85.0,74.0,83.0,54.0,47.0,7.0,8.0,12.0,10.0,5.0
32000.0,22.0,185.0,78.0,b'Denmark',73.0,82.0,51.0,36.0,73.0,71.0,37.0,60.0,52.0,38.0,69.0,68.0,66.0,69.0,63.0,67.0,71.0,73.0,72.0,10.0,6.0,12.0,7.0,14.0
35000.0,23.0,186.0,78.0,b'Netherlands',73.0,79.0,53.0,75.0,69.0,77.0,59.0,72.0,58.0,63.0,72.0,75.0,64.0,69.0,68.0,75.0,73.0,59.0,57.0,12.0,6.0,12.0,11.0,14.0
13000.0,24.0,184.0,75.0,b'Spain',73.0,79.0,49.0,69.0,66.0,72.0,49.0,68.0,48.0,47.0,71.0,75.0,65.0,62.0,62.0,72.0,57.0,73.0,69.0,8.0,11.0,11.0,6.0,9.0
